Y1 Y2 Solution1 Solution2 Run Gen Vector
2.73287782753206 0 000000b300000086000001d5 00000000000001e3000002b4 1 0 V1
2.73287782753206 0 000000b300000086000001d5 00000000000001e3000002b4 1 0 V2
2.73287782753206 0 000000b300000086000001d5 00000000000001e3000002b4 1 0 V3
2.73287782753206 0 000000b300000086000001d5 00000000000001e3000002b4 1 0 V4
2.73287782753206 0 000000b300000086000001d5 00000000000001e3000002b4 1 0 V5
1.70760278503895 0 00000000000001e3000002b4 000000000000007f000001a3 1 1 V1
1.70760278503895 0 00000000000001e3000002b4 000000000000007f000001a3 1 1 V2
1.70760278503895 0 00000000000001e3000002b4 000000000000007f000001a3 1 1 V3
1.70760278503895 0 00000000000001e3000002b4 000000000000007f000001a3 1 1 V4
1.70760278503895 0 00000000000001e3000002b4 000000000000007f000001a3 1 1 V5
0.463779682656525 0 000000000000007f000001a3 0000000300000071000001a6 1 2 V1
0.463779682656525 0 000000000000007f000001a3 0000000300000071000001a6 1 2 V2
0.463779682656525 0 000000000000007f000001a3 0000000300000071000001a6 1 2 V3
0.463779682656525 0 000000000000007f000001a3 0000000300000071000001a6 1 2 V4
0.463779682656525 0 000000000000007f000001a3 0000000300000071000001a6 1 2 V5
0.446350881767377 0 0000000300000071000001a6 0000000300000071000001a6 1 3 V1
0.446350881767377 0 0000000300000071000001a6 0000000300000071000001a6 1 3 V2
0.446350881767377 0 0000000300000071000001a6 0000000300000071000001a6 1 3 V3
0.446350881767377 0 0000000300000071000001a6 0000000300000071000001a6 1 3 V4
0.446350881767377 0 0000000300000071000001a6 0000000300000071000001a6 1 3 V5
0.446350881767377 0 0000000300000071000001a6 0000000300000071000001a6 1 4 V1
0.446350881767377 0 0000000300000071000001a6 0000000300000071000001a6 1 4 V2
0.446350881767377 0 0000000300000071000001a6 0000000300000071000001a6 1 4 V3
0.446350881767377 0 0000000300000071000001a6 0000000300000071000001a6 1 4 V4
0.446350881767377 0 0000000300000071000001a6 0000000300000071000001a6 1 4 V5
0.446350881767377 0 0000000300000071000001a6 0000000300000071000001a6 1 5 V1
0.446350881767377 0 0000000300000071000001a6 0000000300000071000001a6 1 5 V2
0.446350881767377 0 0000000300000071000001a6 0000000300000071000001a6 1 5 V3
0.446350881767377 0 0000000300000071000001a6 0000000300000071000001a6 1 5 V4
0.446350881767377 0 0000000300000071000001a6 0000000300000071000001a6 1 5 V5
0.446350881767377 0 0000000300000071000001a6 00000000000000c300000217 1 6 V1
0.446350881767377 0 0000000300000071000001a6 00000000000000c300000217 1 6 V2
0.446350881767377 0 0000000300000071000001a6 00000000000000c300000217 1 6 V3
0.446350881767377 0 0000000300000071000001a6 00000000000000c300000217 1 6 V4
0.446350881767377 0 0000000300000071000001a6 00000000000000c300000217 1 6 V5
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 7 V1
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 7 V2
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 7 V3
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 7 V4
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 7 V5
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 8 V1
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 8 V2
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 8 V3
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 8 V4
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 8 V5
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 9 V1
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 9 V2
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 9 V3
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 9 V4
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 9 V5
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 10 V1
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 10 V2
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 10 V3
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 10 V4
0.744693309925529 0 00000000000000c300000217 00000000000000c300000217 1 10 V5
0.744693309925529 0 00000000000000c300000217 00000000000000bc000001e5 1 11 V1
0.744693309925529 0 00000000000000c300000217 00000000000000bc000001e5 1 11 V2
0.744693309925529 0 00000000000000c300000217 00000000000000bc000001e5 1 11 V3
