Y1 Y2 Solution1 Solution2 Run Gen Vector
0.189921438982257 2.92632277447399 000000a10000030d000000b700000294000000440000037b0000008a000000ee000000f500000237 000000a10000030d000000b700000294000000440000037b0000008a000000ee000000f500000237 1 0 V1
0.606689162495156 1.55762236965777 00000031000002190000039c000003c70000031b0000012e000001e1000000da000002e2000001c0 0000004e000001cd000002eb000003a90000039f000000ef000001e3000000f20000007200000000 1 0 V2
0.670622713970279 1.16304602398585 0000020e000000f30000000700000290000000d300000017000001db000000c2000002b60000037f 0000004e000001cd000002eb000003a90000039f000000ef000001e3000000f20000007200000000 1 0 V3
1.02612606665006 0.895592925172434 000001d00000033f0000016e000000cc000000c30000008a000000c3000001fa0000023900000042 0000036b0000019b00000100000000060000026900000276000002a2000001dc000003c100000241 1 0 V4
1.75834403808675 0.283008226880158 000002fd00000357000002db00000146000000a60000017c0000026e000000a5000001af00000093 000002fd00000357000002db00000146000000a60000017c0000026e000000a5000001af00000093 1 0 V5
0.189921438982257 2.92632277447399 000000a10000030d000000b700000294000000440000037b0000008a000000ee000000f500000237 000000a10000030d000000b700000294000000440000037b0000008a000000ee000000f500000237 1 1 V1
0.49895336460176 1.22422215630461 0000004e000001cd000002eb000003a90000039f000000ef000001e3000000f20000007200000000 0000004e000001cd000002eb000003a90000039f000000ef000001e3000000f20000007200000000 1 1 V2
0.49895336460176 1.22422215630461 0000004e000001cd000002eb000003a90000039f000000ef000001e3000000f20000007200000000 0000004e000001cd000002eb000003a90000039f000000ef000001e3000000f20000007200000000 1 1 V3
1.69068503065989 0.673995628032546 0000036b0000019b00000100000000060000026900000276000002a2000001dc000003c100000241 0000022a000000000000000000000113000000000000010d000000b7000003e8000002140000035f 1 1 V4
1.75834403808675 0.283008226880158 000002fd00000357000002db00000146000000a60000017c0000026e000000a5000001af00000093 0000022a000000000000000000000113000000000000010d000000b7000003e8000002140000035f 1 1 V5
0.189921438982257 2.92632277447399 000000a10000030d000000b700000294000000440000037b0000008a000000ee000000f500000237 00000000000002a30000036500000343000003e80000003c000003e8000002aa000003a9000003e8 1 2 V1
0.49895336460176 1.22422215630461 0000004e000001cd000002eb000003a90000039f000000ef000001e3000000f20000007200000000 000001c5000001bd000001120000026c0000003f00000000000000110000017a0000002400000000 1 2 V2
0.49895336460176 1.22422215630461 0000004e000001cd000002eb000003a90000039f000000ef000001e3000000f20000007200000000 000001c5000001bd000001120000026c0000003f00000000000000110000017a0000002400000000 1 2 V3
1.08663649274858 0.476497784007676 0000022a000000000000000000000113000000000000010d000000b7000003e8000002140000035f 0000022a000000000000000000000113000000000000010d000000b7000003e8000002140000035f 1 2 V4
1.08663649274858 0.476497784007676 0000022a000000000000000000000113000000000000010d000000b7000003e8000002140000035f 0000022a000000000000000000000113000000000000010d000000b7000003e8000002140000035f 1 2 V5
0.180089821924828 2.81597177565879 00000000000002a30000036500000343000003e80000003c000003e8000002aa000003a9000003e8 00000000000002a30000036500000343000003e80000003c000003e8000002aa000003a9000003e8 1 3 V1
0.561110863214091 0.783006546754073 000001c5000001bd000001120000026c0000003f00000000000000110000017a0000002400000000 0000004e000001cd000002eb000003a90000039f000000ef000001e3000000f20000007200000000 1 3 V2
0.561110863214091 0.783006546754073 000001c5000001bd000001120000026c0000003f00000000000000110000017a0000002400000000 000001c5000001bd000001120000026c0000003f00000000000000110000017a0000002400000000 1 3 V3
1.08663649274858 0.476497784007676 0000022a000000000000000000000113000000000000010d000000b7000003e8000002140000035f 000001c5000001bd000001120000026c0000003f00000000000000110000017a0000002400000000 1 3 V4
1.08663649274858 0.476497784007676 0000022a000000000000000000000113000000000000010d000000b7000003e8000002140000035f 00000256000000f50000020600000153000003d500000232000002800000030200000209000003c9 1 3 V5
0.180089821924828 2.81597177565879 00000000000002a30000036500000343000003e80000003c000003e8000002aa000003a9000003e8 00000000000002a30000036500000343000003e80000003c000003e8000002aa000003a9000003e8 1 4 V1
0.49895336460176 1.22422215630461 0000004e000001cd000002eb000003a90000039f000000ef000001e3000000f20000007200000000 000001bf000001dd000001c40000033b000000ba00000000000000f4000000d60000002600000000 1 4 V2
0.561110863214091 0.783006546754073 000001c5000001bd000001120000026c0000003f00000000000000110000017a0000002400000000 000001bf000001dd000001c40000033b000000ba00000000000000f4000000d60000002600000000 1 4 V3
0.561110863214091 0.783006546754073 000001c5000001bd000001120000026c0000003f00000000000000110000017a0000002400000000 000001c2000001b4000001250000025a000000240000001100000023000001830000003a00000020 1 4 V4
1.49527566679526 0.401537926328251 00000256000000f50000020600000153000003d500000232000002800000030200000209000003c9 000002fd00000357000002db00000146000000a60000017c0000026e000000a5000001af00000093 1 4 V5
0.180089821924828 2.81597177565879 00000000000002a30000036500000343000003e80000003c000003e8000002aa000003a9000003e8 00000000000002a30000036500000343000003e80000003c000003e8000002aa000003a9000003e8 1 5 V1
0.551879751110018 0.831692989145944 000001bf000001dd000001c40000033b000000ba00000000000000f4000000d60000002600000000 00000000000003ac0000038e000003e8000003e800000294000003e80000023b0000009b000000f0 1 5 V2
0.551879751110018 0.831692989145944 000001bf000001dd000001c40000033b000000ba00000000000000f4000000d60000002600000000 000001c5000001bd000001120000026c0000003f00000000000000110000017a0000002400000000 1 5 V3
0.594049328397769 0.767089013990801 000001c2000001b4000001250000025a000000240000001100000023000001830000003a00000020 0000022a000000000000000000000113000000000000010d000000b7000003e8000002140000035f 1 5 V4
1.75834403808675 0.283008226880158 000002fd00000357000002db00000146000000a60000017c0000026e000000a5000001af00000093 00000252000001250000013a0000019b000003e20000024e00000231000002f800000226000003b7 1 5 V5
0.180089821924828 2.81597177565879 00000000000002a30000036500000343000003e80000003c000003e8000002aa000003a9000003e8 00000000000003e0000003e8000003e8000003e8000002e0000003e80000020400000185000001a6 1 6 V1
0.517463103252272 1.38149362428343 00000000000003ac0000038e000003e8000003e800000294000003e80000023b0000009b000000f0 00000000000003e0000003e8000003e8000003e8000002e0000003e80000020400000185000001a6 1 6 V2
0.561110863214091 0.783006546754073 000001c5000001bd000001120000026c0000003f00000000000000110000017a0000002400000000 000001c4000001bd000001d90000027d00000000000000000000007e000001080000008c00000000 1 6 V3
1.08663649274858 0.476497784007676 0000022a000000000000000000000113000000000000010d000000b7000003e8000002140000035f 000002330000000800000023000000bc0000014c0000014c00000112000003ac0000022100000343 1 6 V4
1.49435441539205 0.360332310401172 00000252000001250000013a0000019b000003e20000024e00000231000002f800000226000003b7 00000249000000f20000021b0000015d000003e80000023000000252000002f50000021a000003bf 1 6 V5
0.177743845074526 1.28900618769825 00000000000003e0000003e8000003e8000003e8000002e0000003e80000020400000185000001a6 000000000000029b000003e8000003e8000003e8000002e7000003e80000019200000309000003e8 1 7 V1
0.177743845074526 1.28900618769825 00000000000003e0000003e8000003e8000003e8000002e0000003e80000020400000185000001a6 00000000000003e0000003e8000003e8000003e8000002e0000003e80000020400000185000001a6 1 7 V2
0.571597541647931 0.680870102215949 000001c4000001bd000001d90000027d00000000000000000000007e000001080000008c00000000 000001c4000001bd000001d90000027d00000000000000000000007e000001080000008c00000000 1 7 V3
1.03379712176952 0.354080057484089 000002330000000800000023000000bc0000014c0000014c00000112000003ac0000022100000343 0000016e000003a0000002c800000359000003e8000003e8000001e2000001570000016200000133 1 7 V4
1.73323559004692 0.32808278428991 00000249000000f20000021b0000015d000003e80000023000000252000002f50000021a000003bf 00000252000001250000013a0000019b000003e20000024e00000231000002f800000226000003b7 1 7 V5
0.0663840213813543 1.75883529935643 000000000000029b000003e8000003e8000003e8000002e7000003e80000019200000309000003e8 00000000000002ae000003e8000003e8000003e800000247000003e8000001bf000002c6000003e8 1 8 V1
0.177743845074526 1.28900618769825 00000000000003e0000003e8000003e8000003e8000002e0000003e80000020400000185000001a6 00000000000003e0000003e8000003e8000003e8000002e0000003e80000020400000185000001a6 1 8 V2
0.571597541647931 0.680870102215949 000001c4000001bd000001d90000027d00000000000000000000007e000001080000008c00000000 000001c4000001bd000001d90000027d00000000000000000000007e000001080000008c00000000 1 8 V3
0.612794088557586 0.543591118932656 0000016e000003a0000002c800000359000003e8000003e8000001e2000001570000016200000133 0000016e000003a0000002c800000359000003e8000003e8000001e2000001570000016200000133 1 8 V4
1.49435441539205 0.360332310401172 00000252000001250000013a0000019b000003e20000024e00000231000002f800000226000003b7 00000388000001030000002d0000018e0000002800000166000000d5000003ac000003d0000003e8 1 8 V5
0.0426773307681968 1.85860002792536 00000000000002ae000003e8000003e8000003e800000247000003e8000001bf000002c6000003e8 00000000000002ae000003e8000003e8000003e800000247000003e8000001bf000002c6000003e8 1 9 V1
0.177743845074526 1.28900618769825 00000000000003e0000003e8000003e8000003e8000002e0000003e80000020400000185000001a6 00000000000002fa000002fd000003e80000032000000298000002f7000002920000011600000175 1 9 V2
0.571597541647931 0.680870102215949 000001c4000001bd000001d90000027d00000000000000000000007e000001080000008c00000000 000001c3000001e5000001d20000031a000000e00000000000000107000000c2000000270000000b 1 9 V3
0.612794088557586 0.543591118932656 0000016e000003a0000002c800000359000003e8000003e8000001e2000001570000016200000133 000001b10000022a00000129000002a20000012c000000480000010f0000005a0000000000000000 1 9 V4
1.61750980266198 0.241637277357291 00000388000001030000002d0000018e0000002800000166000000d5000003ac000003d0000003e8 00000388000001030000002d0000018e0000002800000166000000d5000003ac000003d0000003e8 1 9 V5
0.0426773307681968 1.85860002792536 00000000000002ae000003e8000003e8000003e800000247000003e8000001bf000002c6000003e8 00000000000003e8000003e8000003e8000003e8000003e8000003e8000002e7000001e500000216 1 10 V1
0.444212751278688 1.21310379913791 00000000000002fa000002fd000003e80000032000000298000002f7000002920000011600000175 00000000000003e8000003e8000003e8000003e8000003e8000003e8000002e7000001e500000216 1 10 V2
0.570495910735291 0.790178535190757 000001c3000001e5000001d20000031a000000e00000000000000107000000c2000000270000000b 0000016e000003a0000002c800000359000003e8000003e8000001e2000001570000016200000133 1 10 V3
0.753763570236756 0.518672802119106 000001b10000022a00000129000002a20000012c000000480000010f0000005a0000000000000000 000001b10000022a00000129000002a20000012c000000480000010f0000005a0000000000000000 1 10 V4
