Y1 Y2 Y3 Solution1 Solution2 Run Gen Vector
-0.228973357089616 4.84134828012368 21.9187179673463 000003930000001c0000001600000288 00000396000000000000031b000002d7 1 0 V1
-0.228973357089616 4.84134828012368 21.9187179673463 000003930000001c0000001600000288 00000396000000000000031b000002d7 1 0 V2
-0.228973357089616 4.84134828012368 21.9187179673463 000003930000001c0000001600000288 00000396000000000000031b000002d7 1 0 V3
-0.228973357089616 4.84134828012368 21.9187179673463 000003930000001c0000001600000288 00000396000000000000031b000002d7 1 0 V4
-0.228973357089616 4.84134828012368 21.9187179673463 000003930000001c0000001600000288 00000396000000000000031b000002d7 1 0 V5
-0.365459549733084 1.88394190566262 22.94801651698 00000396000000000000031b000002d7 000003c20000000000000330000002e3 1 1 V1
-0.365459549733084 1.88394190566262 22.94801651698 00000396000000000000031b000002d7 000003c20000000000000330000002e3 1 1 V2
-0.365459549733084 1.88394190566262 22.94801651698 00000396000000000000031b000002d7 000003c20000000000000330000002e3 1 1 V3
-0.365459549733084 1.88394190566262 22.94801651698 00000396000000000000031b000002d7 000003c20000000000000330000002e3 1 1 V4
-0.365459549733084 1.88394190566262 22.94801651698 00000396000000000000031b000002d7 00000396000000000000031b000002d7 1 1 V5
-0.51029780196428 1.82830780814327 24.0595832979162 000003c20000000000000330000002e3 000003e80000003b000002a000000396 1 2 V1
-0.51029780196428 1.82830780814327 24.0595832979162 000003c20000000000000330000002e3 000003e80000003b000002a000000396 1 2 V2
-0.51029780196428 1.82830780814327 24.0595832979162 000003c20000000000000330000002e3 000003e80000003b000002a000000396 1 2 V3
-0.51029780196428 1.82830780814327 24.0595832979162 000003c20000000000000330000002e3 000003e80000003b000002a000000396 1 2 V4
-0.365459549733084 1.88394190566262 22.94801651698 00000396000000000000031b000002d7 000003e80000003b000002a000000396 1 2 V5
-0.413465253518819 1.84580571648467 22.9418178906955 000003e80000003b000002a000000396 000003b50000000c000003e8000003e8 1 3 V1
-0.413465253518819 1.84580571648467 22.9418178906955 000003e80000003b000002a000000396 000003b50000000c000003e8000003e8 1 3 V2
-0.413465253518819 1.84580571648467 22.9418178906955 000003e80000003b000002a000000396 000003b50000000c000003e8000003e8 1 3 V3
-0.413465253518819 1.84580571648467 22.9418178906955 000003e80000003b000002a000000396 000003b50000000c000003e8000003e8 1 3 V4
-0.413465253518819 1.84580571648467 22.9418178906955 000003e80000003b000002a000000396 000003e80000003b000002a000000396 1 3 V5
-0.474503670807485 1.41527795535034 23.3059724396593 000003b50000000c000003e8000003e8 000003e800000000000003b900000137 1 4 V1
-0.474503670807485 1.41527795535034 23.3059724396593 000003b50000000c000003e8000003e8 000003e800000000000003b900000137 1 4 V2
-0.474503670807485 1.41527795535034 23.3059724396593 000003b50000000c000003e8000003e8 000003e800000000000003b900000137 1 4 V3
-0.474503670807485 1.41527795535034 23.3059724396593 000003b50000000c000003e8000003e8 000003e800000000000003b900000137 1 4 V4
-0.413465253518819 1.84580571648467 22.9418178906955 000003e80000003b000002a000000396 000003e80000003b000002a000000396 1 4 V5
-0.486180811615504 2.10484728690108 25 000003e800000000000003b900000137 000003e80000000000000385000003e8 1 5 V1
-0.486180811615504 2.10484728690108 25 000003e800000000000003b900000137 000003e80000000000000385000003e8 1 5 V2
-0.486180811615504 2.10484728690108 25 000003e800000000000003b900000137 000003e80000000000000385000003e8 1 5 V3
-0.486180811615504 2.10484728690108 25 000003e800000000000003b900000137 000003e80000000000000385000003e8 1 5 V4
-0.413465253518819 1.84580571648467 22.9418178906955 000003e80000003b000002a000000396 000003e80000003b000002a000000396 1 5 V5
-0.721525 1.5067262415918 25 000003e80000000000000385000003e8 000003e80000000000000385000003e8 1 6 V1
-0.721525 1.5067262415918 25 000003e80000000000000385000003e8 000003e80000000000000385000003e8 1 6 V2
-0.721525 1.5067262415918 25 000003e80000000000000385000003e8 000003e80000000000000385000003e8 1 6 V3
-0.721525 1.5067262415918 25 000003e80000000000000385000003e8 000003e80000000000000385000003e8 1 6 V4
-0.413465253518819 1.84580571648467 22.9418178906955 000003e80000003b000002a000000396 000003e80000003b000002a000000396 1 6 V5
-0.721525 1.5067262415918 25 000003e80000000000000385000003e8 000003e800000000000003e8000003e8 1 7 V1
-0.721525 1.5067262415918 25 000003e80000000000000385000003e8 000003e800000000000003e8000003e8 1 7 V2
-0.721525 1.5067262415918 25 000003e80000000000000385000003e8 000003e800000000000003e8000003e8 1 7 V3
-0.721525 1.5067262415918 25 000003e80000000000000385000003e8 000003e800000000000003e8000003e8 1 7 V4
-0.413465253518819 1.84580571648467 22.9418178906955 000003e80000003b000002a000000396 000003e80000003b000002a000000396 1 7 V5
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 8 V1
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 8 V2
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 8 V3
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 8 V4
-0.413465253518819 1.84580571648467 22.9418178906955 000003e80000003b000002a000000396 000003e80000003b000002a000000396 1 8 V5
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 9 V1
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 9 V2
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 9 V3
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 9 V4
-0.413465253518819 1.84580571648467 22.9418178906955 000003e80000003b000002a000000396 000003a500000005000003b8000003d0 1 9 V5
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 10 V1
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 10 V2
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 10 V3
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 10 V4
-0.447653504047195 1.48435627023161 23.1689798013343 000003a500000005000003b8000003d0 0000039900000000000001fe000003e8 1 10 V5
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 11 V1
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 11 V2
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 11 V3
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 11 V4
-0.431252689339963 2.11756415377851 23.0270112787038 0000039900000000000001fe000003e8 000003e800000039000003e1000003e8 1 11 V5
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 12 V1
-0.721525 1.40739713361073 25 000003e800000000000003e8000003e8 000003e800000000000003e8000003e8 1 12 V2
