Y1 Y2 Solution1 Solution2 Run Gen Vector
1.13035145319779 1.55001521200274 000000f60000030a000001fd00000200000002950000005c000003c3000003ab000003ca000003d1 0000000000000000000002b8000003e8000001b200000001000003e80000039700000262000000e1 1 0 V1
1.33135178814611 1.33323300656249 00000053000002920000021000000104000002f1000002be00000269000002390000010e00000090 00000049000003ab000002aa000003e8000001ac0000000000000000000000c9000000d300000000 1 0 V2
1.33135178814611 1.33323300656249 00000053000002920000021000000104000002f1000002be00000269000002390000010e00000090 00000049000003ab000002aa000003e8000001ac0000000000000000000000c9000000d300000000 1 0 V3
2.1853176083912 0.724693036041744 0000037d00000064000003350000012a0000013d0000018c000001b3000002030000035800000161 00000049000003ab000002aa000003e8000001ac0000000000000000000000c9000000d300000000 1 0 V4
2.50420077446827 0.600146024338833 0000025f0000017c0000019300000243000002660000033d000001f1000001f4000000e3000002c1 0000025b0000011b000000f1000001f2000000540000027a0000036f000002da000003030000031f 1 0 V5
0.74997397325185 3.67567644176666 0000000000000000000002b8000003e8000001b200000001000003e80000039700000262000000e1 0000000000000000000002ad000001fb000003a3000002d80000027900000026000002f2000003e8 1 1 V1
0.934790930816165 0.828764723002511 00000049000003ab000002aa000003e8000001ac0000000000000000000000c9000000d300000000 00000049000003ab000002aa000003e8000001ac0000000000000000000000c9000000d300000000 1 1 V2
0.934790930816165 0.828764723002511 00000049000003ab000002aa000003e8000001ac0000000000000000000000c9000000d300000000 00000049000003ab000002aa000003e8000001ac0000000000000000000000c9000000d300000000 1 1 V3
0.934790930816165 0.828764723002511 00000049000003ab000002aa000003e8000001ac0000000000000000000000c9000000d300000000 0000027600000198000001e40000026d000000f0000002dc0000038f000002de000002ae000002e1 1 1 V4
1.76433092557896 0.303686711487256 0000025b0000011b000000f1000001f2000000540000027a0000036f000002da000003030000031f 0000027600000198000001e40000026d000000f0000002dc0000038f000002de000002ae000002e1 1 1 V5
0.273170726272304 3.77158012045923 0000000000000000000002ad000001fb000003a3000002d80000027900000026000002f2000003e8 0000000000000000000003210000020c00000386000002bb0000028f0000003100000331000003e2 1 2 V1
0.934790930816165 0.828764723002511 00000049000003ab000002aa000003e8000001ac0000000000000000000000c9000000d300000000 00000049000003ab000002aa000003e8000001ac0000000000000000000000c9000000d300000000 1 2 V2
0.934790930816165 0.828764723002511 00000049000003ab000002aa000003e8000001ac0000000000000000000000c9000000d300000000 000003db000003e8000002a9000001a600000280000003e80000034600000321000001b4000002d4 1 2 V3
1.90960510756876 0.32561596313257 0000027600000198000001e40000026d000000f0000002dc0000038f000002de000002ae000002e1 0000012200000218000000de0000020f000003e80000032600000151000003e80000034700000371 1 2 V4
1.90960510756876 0.32561596313257 0000027600000198000001e40000026d000000f0000002dc0000038f000002de000002ae000002e1 0000012200000218000000de0000020f000003e80000032600000151000003e80000034700000371 1 2 V5
