Y1 Y2 Solution1 Solution2 Run Gen Vector
2536.92987500239 0.0067237833881922 0000026b0000039600000034000003c2 000003e5000002ea000000000000035f 1 0 V1
2536.92987500239 0.0067237833881922 0000026b0000039600000034000003c2 000003e5000002ea000000000000035f 1 0 V2
2536.92987500239 0.0067237833881922 0000026b0000039600000034000003c2 000003e5000002ea000000000000035f 1 0 V3
2536.92987500239 0.0067237833881922 0000026b0000039600000034000003c2 000003e5000002ea000000000000035f 1 0 V4
2536.92987500239 0.0067237833881922 0000026b0000039600000034000003c2 000003e5000002ea000000000000035f 1 0 V5
2715.75645101519 0.00490156355574761 000003e5000002ea000000000000035f 000003e5000002ea000000000000035f 1 1 V1
2715.75645101519 0.00490156355574761 000003e5000002ea000000000000035f 000003e5000002ea000000000000035f 1 1 V2
2715.75645101519 0.00490156355574761 000003e5000002ea000000000000035f 000003e5000002ea000000000000035f 1 1 V3
2715.75645101519 0.00490156355574761 000003e5000002ea000000000000035f 000003e5000002ea000000000000035f 1 1 V4
2715.75645101519 0.00490156355574761 000003e5000002ea000000000000035f 000003e5000002ea000000000000035f 1 1 V5
2715.75645101519 0.00490156355574761 000003e5000002ea000000000000035f 000003bf000003c000000000000003ac 1 2 V1
2715.75645101519 0.00490156355574761 000003e5000002ea000000000000035f 000003bf000003c000000000000003ac 1 2 V2
2715.75645101519 0.00490156355574761 000003e5000002ea000000000000035f 000003bf000003c000000000000003ac 1 2 V3
2715.75645101519 0.00490156355574761 000003e5000002ea000000000000035f 000003bf000003c000000000000003ac 1 2 V4
2715.75645101519 0.00490156355574761 000003e5000002ea000000000000035f 000003bf000003c000000000000003ac 1 2 V5
2811.06267269072 0.00343478490141521 000003bf000003c000000000000003ac 000003e8000003e800000000000003e8 1 3 V1
2811.06267269072 0.00343478490141521 000003bf000003c000000000000003ac 000003e8000003e800000000000003e8 1 3 V2
2811.06267269072 0.00343478490141521 000003bf000003c000000000000003ac 000003e8000003e800000000000003e8 1 3 V3
2811.06267269072 0.00343478490141521 000003bf000003c000000000000003ac 000003e8000003e800000000000003e8 1 3 V4
2811.06267269072 0.00343478490141521 000003bf000003c000000000000003ac 000003e8000003e800000000000003e8 1 3 V5
2886.3695604244 0.00276142374915397 000003e8000003e800000000000003e8 000003dd000003e800000000000003e6 1 4 V1
2886.3695604244 0.00276142374915397 000003e8000003e800000000000003e8 000003dd000003e800000000000003e6 1 4 V2
2886.3695604244 0.00276142374915397 000003e8000003e800000000000003e8 000003dd000003e800000000000003e6 1 4 V3
2886.3695604244 0.00276142374915397 000003e8000003e800000000000003e8 000003dd000003e800000000000003e6 1 4 V4
2886.3695604244 0.00276142374915397 000003e8000003e800000000000003e8 000003dd000003e800000000000003e6 1 4 V5
2877.23444608136 0.00281587049281625 000003dd000003e800000000000003e6 000003de000003e800000000000003e8 1 5 V1
2877.23444608136 0.00281587049281625 000003dd000003e800000000000003e6 000003de000003e800000000000003e8 1 5 V2
2877.23444608136 0.00281587049281625 000003dd000003e800000000000003e6 000003de000003e800000000000003e8 1 5 V3
2877.23444608136 0.00281587049281625 000003dd000003e800000000000003e6 000003de000003e800000000000003e8 1 5 V4
2877.23444608136 0.00281587049281625 000003dd000003e800000000000003e6 000003de000003e800000000000003e8 1 5 V5
2878.63391489631 0.00280467839313779 000003de000003e800000000000003e8 000003de000003e800000000000003e8 1 6 V1
2878.63391489631 0.00280467839313779 000003de000003e800000000000003e8 000003de000003e800000000000003e8 1 6 V2
2878.63391489631 0.00280467839313779 000003de000003e800000000000003e8 000003de000003e800000000000003e8 1 6 V3
2878.63391489631 0.00280467839313779 000003de000003e800000000000003e8 000003de000003e800000000000003e8 1 6 V4
2878.63391489631 0.00280467839313779 000003de000003e800000000000003e8 000003de000003e800000000000003e8 1 6 V5
2878.63391489631 0.00280467839313779 000003de000003e800000000000003e8 000003e8000003e800000000000003e8 1 7 V1
2878.63391489631 0.00280467839313779 000003de000003e800000000000003e8 000003e8000003e800000000000003e8 1 7 V2
2878.63391489631 0.00280467839313779 000003de000003e800000000000003e8 000003e8000003e800000000000003e8 1 7 V3
2878.63391489631 0.00280467839313779 000003de000003e800000000000003e8 000003e8000003e800000000000003e8 1 7 V4
2878.63391489631 0.00280467839313779 000003de000003e800000000000003e8 000003e8000003e800000000000003e8 1 7 V5
2886.3695604244 0.00276142374915397 000003e8000003e800000000000003e8 000003e8000003e800000000000003e8 1 8 V1
2886.3695604244 0.00276142374915397 000003e8000003e800000000000003e8 000003e8000003e800000000000003e8 1 8 V2
2886.3695604244 0.00276142374915397 000003e8000003e800000000000003e8 000003e8000003e800000000000003e8 1 8 V3
2886.3695604244 0.00276142374915397 000003e8000003e800000000000003e8 000003e8000003e800000000000003e8 1 8 V4
2886.3695604244 0.00276142374915397 000003e8000003e800000000000003e8 000003e8000003e800000000000003e8 1 8 V5
