Y1 Y2 Y3 Solution1 Solution2 Run Gen Vector
0.927640222731464 1.12409676590813 1.42924713391673 000002b600000152000001130000020a0000013f000002bd0000019d0000031c0000029300000311 000002b600000152000001130000020a0000013f000002bd0000019d0000031c0000029300000311 1 0 V1
0.927640222731464 1.12409676590813 1.42924713391673 000002b600000152000001130000020a0000013f000002bd0000019d0000031c0000029300000311 000002b600000152000001130000020a0000013f000002bd0000019d0000031c0000029300000311 1 0 V2
1.70632323022841 0.534936046368841 6.08083267051091 0000029300000054000003e1000000e0000002270000036a00000262000001690000011d0000014b 000002af0000005d00000122000001f40000017b000000d20000029b00000249000001c3000001bd 1 0 V3
2.67903364873643 0.918880672617391 1.44996930722234 000000c500000023000001d1000001670000012b00000338000002130000017f000001ee00000357 000000a5000000f2000002910000032b000001d80000029d0000012300000191000002af000000c2 1 0 V4
1.81373729741067 2.68279718218462 0.54920011862068 000000c10000018f00000215000002b3000002fd000001e300000274000002b9000001100000022e 000000c10000018f00000215000002b3000002fd000001e300000274000002b9000001100000022e 1 0 V5
0.927640222731464 1.12409676590813 1.42924713391673 000002b600000152000001130000020a0000013f000002bd0000019d0000031c0000029300000311 000003a200000183000001d200000381000001c9000001d0000002f20000026600000319000002a2 1 1 V1
0.927640222731464 1.12409676590813 1.42924713391673 000002b600000152000001130000020a0000013f000002bd0000019d0000031c0000029300000311 000003a200000183000001d200000381000001c9000001d0000002f20000026600000319000002a2 1 1 V2
0.841095565635979 0.296720119642162 2.14137752276203 000002af0000005d00000122000001f40000017b000000d20000029b00000249000001c3000001bd 000002ca0000004c00000134000002fe0000021500000345000001db000002a10000021000000240 1 1 V3
2.27239154563226 0.528895409190783 1.25203309462304 000000a5000000f2000002910000032b000001d80000029d0000012300000191000002af000000c2 000000a5000000f2000002910000032b000001d80000029d0000012300000191000002af000000c2 1 1 V4
1.81373729741067 2.68279718218462 0.54920011862068 000000c10000018f00000215000002b3000002fd000001e300000274000002b9000001100000022e 000000a5000001f600000279000001a500000247000001e0000002b300000041000001d900000176 1 1 V5
0.921726438513115 0.87312989945045 1.99017963750662 000003a200000183000001d200000381000001c9000001d0000002f20000026600000319000002a2 000002b600000152000001130000020a0000013f000002bd0000019d0000031c0000029300000311 1 2 V1
0.921726438513115 0.87312989945045 1.99017963750662 000003a200000183000001d200000381000001c9000001d0000002f20000026600000319000002a2 000000160000004100000379000002f3000001bf000002be0000021c000002ef000001a20000020c 1 2 V2
1.33639608624619 0.427005832526525 2.37640146083062 000002ca0000004c00000134000002fe0000021500000345000001db000002a10000021000000240 000002ca0000004c00000134000002fe0000021500000345000001db000002a10000021000000240 1 2 V3
2.27239154563226 0.528895409190783 1.25203309462304 000000a5000000f2000002910000032b000001d80000029d0000012300000191000002af000000c2 000000a5000000f2000002910000032b000001d80000029d0000012300000191000002af000000c2 1 2 V4
2.01937280653402 2.50722956374005 0.6215031849589 000000a5000001f600000279000001a500000247000001e0000002b300000041000001d900000176 000000a5000001f600000279000001a500000247000001e0000002b300000041000001d900000176 1 2 V5
0.927640222731464 1.12409676590813 1.42924713391673 000002b600000152000001130000020a0000013f000002bd0000019d0000031c0000029300000311 000003e80000020d000001e6000002320000025e000003e8000001ea00000194000002d30000020a 1 3 V1
1.53439079211926 1.10336894498114 1.82139118721515 000000160000004100000379000002f3000001bf000002be0000021c000002ef000001a20000020c 000002b600000152000001130000020a0000013f000002bd0000019d0000031c0000029300000311 1 3 V2
1.33639608624619 0.427005832526525 2.37640146083062 000002ca0000004c00000134000002fe0000021500000345000001db000002a10000021000000240 000003a200000183000001d200000381000001c9000001d0000002f20000026600000319000002a2 1 3 V3
2.27239154563226 0.528895409190783 1.25203309462304 000000a5000000f2000002910000032b000001d80000029d0000012300000191000002af000000c2 00000059000001af00000230000003bc000002940000019e0000028d000002a3000001de0000020b 1 3 V4
2.01937280653402 2.50722956374005 0.6215031849589 000000a5000001f600000279000001a500000247000001e0000002b300000041000001d900000176 00000000000000900000028200000365000002b8000001c80000020a0000028800000201000000f7 1 3 V5
0.906102826561413 1.39532276519481 2.42800047710155 000003e80000020d000001e6000002320000025e000003e8000001ea00000194000002d30000020a 000001d4000001ec000002c30000011e000001420000008a0000017b000001e20000012300000176 1 4 V1
0.927640222731464 1.12409676590813 1.42924713391673 000002b600000152000001130000020a0000013f000002bd0000019d0000031c0000029300000311 000002b600000152000001130000020a0000013f000002bd0000019d0000031c0000029300000311 1 4 V2
0.921726438513115 0.87312989945045 1.99017963750662 000003a200000183000001d200000381000001c9000001d0000002f20000026600000319000002a2 000003e7000001f8000003c1000001d000000317000003e8000002f9000002d20000028700000292 1 4 V3
1.68008618450339 1.04048520406824 0.943043340673175 00000059000001af00000230000003bc000002940000019e0000028d000002a3000001de0000020b 000000a5000000f2000002910000032b000001d80000029d0000012300000191000002af000000c2 1 4 V4
2.63453646805121 0.650059008372949 0.210716594865745 00000000000000900000028200000365000002b8000001c80000020a0000028800000201000000f7 00000000000000900000028200000365000002b8000001c80000020a0000028800000201000000f7 1 4 V5
0.708060481474478 1.00464483548899 2.39226375508878 000001d4000001ec000002c30000011e000001420000008a0000017b000001e20000012300000176 000003340000036f000000f9000001fa000002c0000003e8000002bc000002da0000022f00000308 1 5 V1
0.927640222731464 1.12409676590813 1.42924713391673 000002b600000152000001130000020a0000013f000002bd0000019d0000031c0000029300000311 00000117000001c90000020f000001c1000001b30000014f0000019a00000140000001930000015b 1 5 V2
1.11016030948459 0.109027823866915 2.48052970965274 000003e7000001f8000003c1000001d000000317000003e8000002f9000002d20000028700000292 0000012d0000003e00000282000001ae0000014b000000d1000001f4000001bd000000ed000001e2 1 5 V3
