Y1 Y2 Y3 Solution1 Solution2 Run Gen Vector
2.58520097493595 6.81680339940243 6.92219436729588 0000031f0000015d000001530000018900000152000001c7000002b7000002820000039500000269 000000a50000012c000001f10000031b0000023e000002f50000022c000001070000023800000151 1 0 V1
2.58520097493595 6.81680339940243 6.92219436729588 0000031f0000015d000001530000018900000152000001c7000002b7000002820000039500000269 00000379000001f10000020f00000274000003a90000031a0000019d000002340000034b000002e0 1 0 V2
4.11482236752834 2.95537445666677 7.29423478517077 000000a50000012c000001f10000031b0000023e000002f50000022c000001070000023800000151 000000a50000012c000001f10000031b0000023e000002f50000022c000001070000023800000151 1 0 V3
7.15599656926164 5.00178558402542 3.50788938811282 000001400000026a000002a10000027e000002090000012f000000ae0000010d0000006a000001ff 0000000500000125000002b8000000d7000003370000025a00000241000002aa000001d8000000e2 1 0 V4
14.2698046588901 5.45261855652672 2.34732391963711 0000000500000125000002b8000000d7000003370000025a00000241000002aa000001d8000000e2 000001400000026a000002a10000027e000002090000012f000000ae0000010d0000006a000001ff 1 0 V5
4.11482236752834 2.95537445666677 7.29423478517077 000000a50000012c000001f10000031b0000023e000002f50000022c000001070000023800000151 0000031f0000015d000001530000018900000152000001c7000002b7000002820000039500000269 1 1 V1
6.94414610707649 6.60398242276791 3.44752021039437 00000379000001f10000020f00000274000003a90000031a0000019d000002340000034b000002e0 000000b50000035900000390000002e4000000f9000001b8000000e4000001670000015800000025 1 1 V2
4.11482236752834 2.95537445666677 7.29423478517077 000000a50000012c000001f10000031b0000023e000002f50000022c000001070000023800000151 000000a50000012c000001f10000031b0000023e000002f50000022c000001070000023800000151 1 1 V3
14.2698046588901 5.45261855652672 2.34732391963711 0000000500000125000002b8000000d7000003370000025a00000241000002aa000001d8000000e2 00000000000000f2000001e6000002a6000001fb0000016900000330000002f2000001d80000035a 1 1 V4
7.15599656926164 5.00178558402542 3.50788938811282 000001400000026a000002a10000027e000002090000012f000000ae0000010d0000006a000001ff 0000000500000125000002b8000000d7000003370000025a00000241000002aa000001d8000000e2 1 1 V5
2.58520097493595 6.81680339940243 6.92219436729588 0000031f0000015d000001530000018900000152000001c7000002b7000002820000039500000269 0000035700000156000002ea000001f7000001c80000022b0000024700000266000002ed000002b0 1 2 V1
2.9432061074691 13.3891589934293 4.98620728836953 000000b50000035900000390000002e4000000f9000001b8000000e4000001670000015800000025 0000035700000156000002ea000001f7000001c80000022b0000024700000266000002ed000002b0 1 2 V2
4.11482236752834 2.95537445666677 7.29423478517077 000000a50000012c000001f10000031b0000023e000002f50000022c000001070000023800000151 000000a50000012c000001f10000031b0000023e000002f50000022c000001070000023800000151 1 2 V3
10.7005153307958 4.0042099404679 4.07127840311118 00000000000000f2000001e6000002a6000001fb0000016900000330000002f2000001d80000035a 000003ac000003270000028500000212000003730000032500000302000003cf000003b0000003cc 1 2 V4
14.2698046588901 5.45261855652672 2.34732391963711 0000000500000125000002b8000000d7000003370000025a00000241000002aa000001d8000000e2 0000006700000000000001c0000002dd000001340000027c0000003a0000028300000235000000d6 1 2 V5
2.06055832693103 3.67310188961305 6.71358633944902 0000035700000156000002ea000001f7000001c80000022b0000024700000266000002ed000002b0 0000035700000156000002ea000001f7000001c80000022b0000024700000266000002ed000002b0 1 3 V1
2.06055832693103 3.67310188961305 6.71358633944902 0000035700000156000002ea000001f7000001c80000022b0000024700000266000002ed000002b0 000003a70000032600000205000002cf0000029f00000338000003550000034a000002ee000002ec 1 3 V2
4.11482236752834 2.95537445666677 7.29423478517077 000000a50000012c000001f10000031b0000023e000002f50000022c000001070000023800000151 000001850000014a000002920000018c000001350000008600000077000000d1000001300000015b 1 3 V3
10.2160550193014 2.01271055563084 4.64409880637344 000003ac000003270000028500000212000003730000032500000302000003cf000003b0000003cc 000003a70000032600000205000002cf0000029f00000338000003550000034a000002ee000002ec 1 3 V4
17.1986709258228 5.03157385662078 1.96984639144769 0000006700000000000001c0000002dd000001340000027c0000003a0000028300000235000000d6 0000004a000000b300000276000000c3000003310000026c0000017500000237000001ac00000089 1 3 V5
2.06055832693103 3.67310188961305 6.71358633944902 0000035700000156000002ea000001f7000001c80000022b0000024700000266000002ed000002b0 0000035e000001040000028e000001e6000001fb0000028c00000276000002f60000029b00000261 1 4 V1
4.06595674734326 3.32961749464874 4.09645759522856 000003a70000032600000205000002cf0000029f00000338000003550000034a000002ee000002ec 000001e000000000000002230000022300000221000001b0000001d10000022600000173000001c2 1 4 V2
5.57502464396816 1.9427566216061 6.01523590164724 000001850000014a000002920000018c000001350000008600000077000000d1000001300000015b 000001e000000000000002230000022300000221000001b0000001d10000022600000173000001c2 1 4 V3
4.06595674734326 3.32961749464874 4.09645759522856 000003a70000032600000205000002cf0000029f00000338000003550000034a000002ee000002ec 000001e000000000000002230000022300000221000001b0000001d10000022600000173000001c2 1 4 V4
15.3792746320573 5.2767448702814 1.68682499537593 0000004a000000b300000276000000c3000003310000026c0000017500000237000001ac00000089 000001e000000000000002230000022300000221000001b0000001d10000022600000173000001c2 1 4 V5
0.688095127436134 2.41414533811531 4.70527998076015 0000035e000001040000028e000001e6000001fb0000028c00000276000002f60000029b00000261 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 1 5 V1
3.3960788501023 2.14507795130691 2.50395531548341 000001e000000000000002230000022300000221000001b0000001d10000022600000173000001c2 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 1 5 V2
3.3960788501023 2.14507795130691 2.50395531548341 000001e000000000000002230000022300000221000001b0000001d10000022600000173000001c2 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 1 5 V3
3.3960788501023 2.14507795130691 2.50395531548341 000001e000000000000002230000022300000221000001b0000001d10000022600000173000001c2 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 1 5 V4
3.3960788501023 2.14507795130691 2.50395531548341 000001e000000000000002230000022300000221000001b0000001d10000022600000173000001c2 0000004a000000b300000276000000c3000003310000026c0000017500000237000001ac00000089 1 5 V5
1.05119953598096 0.650667878315875 4.44403274209944 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 1 6 V1
1.05119953598096 0.650667878315875 4.44403274209944 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 1 6 V2
1.05119953598096 0.650667878315875 4.44403274209944 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 1 6 V3
1.05119953598096 0.650667878315875 4.44403274209944 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 1 6 V4
15.3792746320573 5.2767448702814 1.68682499537593 0000004a000000b300000276000000c3000003310000026c0000017500000237000001ac00000089 0000004a000000b300000276000000c3000003310000026c0000017500000237000001ac00000089 1 6 V5
1.05119953598096 0.650667878315875 4.44403274209944 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 1 7 V1
1.05119953598096 0.650667878315875 4.44403274209944 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 0000033e0000015b0000028f000001fd000001d100000226000002510000026b000002dd000002aa 1 7 V2
1.05119953598096 0.650667878315875 4.44403274209944 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 1 7 V3
1.05119953598096 0.650667878315875 4.44403274209944 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 000001e000000000000002230000022300000221000001b0000001d10000022600000173000001c2 1 7 V4
15.3792746320573 5.2767448702814 1.68682499537593 0000004a000000b300000276000000c3000003310000026c0000017500000237000001ac00000089 0000004a000000b300000276000000c3000003310000026c0000017500000237000001ac00000089 1 7 V5
1.05119953598096 0.650667878315875 4.44403274209944 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 1 8 V1
2.89879782468328 1.82560993903527 3.58828970057067 0000033e0000015b0000028f000001fd000001d100000226000002510000026b000002dd000002aa 00000343000003e80000026d0000025c00000336000002f800000376000003e8000003e8000003e8 1 8 V2
